id,date,contact,description,cashCheckCC,checkNumber,account,debitAmount,creditAmount,refNumber,typeCode,dailyConfirm
1249,2021-12-13,Bird City Thrift store,misc,none,0,101.2 - Western State Bank - Checking,0.00,7.00,205,Cash,0
1250,2021-12-13,Bird City Thrift store,misc,none,0,101.0 - Cash Drawer,7.00,0.00,205,Cash,0
1251,2021-12-13,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,59.62,206,Cash,0
1252,2021-12-13,St Francis Supers,food,none,0,101.0 - Cash Drawer,59.62,0.00,206,Cash,0
1255,2021-12-16,Ernzen,counseling,none,0,101.2 - Western State Bank - Checking,0.00,60.00,208,Cash,0
1256,2021-12-16,Ernzen,counseling,none,0,530.3 - Medical Exps,60.00,0.00,208,Cash,0
1261,2022-01-20,WellCare,Ins,none,0,101.2 - Western State Bank - Checking,0.00,39.40,211,Cash,0
1262,2022-01-20,WellCare,Ins,none,0,530.3 - Medical Exps,39.40,0.00,211,Cash,0
1263,2021-12-22,Vudu,movie,none,0,101.2 - Western State Bank - Checking,0.00,7.99,212,Cash,0
1264,2021-12-22,Vudu,movie,none,0,530.9 - Household,7.99,0.00,212,Cash,0
1265,2021-12-27,Steam,game,none,0,101.2 - Western State Bank - Checking,0.00,10.94,213,Cash,0
1266,2021-12-27,Steam,game,none,0,530.9 - Household,10.94,0.00,213,Cash,0
1267,2021-12-27,Blizzard,game,none,0,101.2 - Western State Bank - Checking,0.00,14.99,214,Cash,0
1268,2021-12-27,Blizzard,game,none,0,530.9 - Household,14.99,0.00,214,Cash,0
1269,2021-12-28,Jason's Computer,gift,none,0,101.2 - Western State Bank - Checking,200.00,0.00,215,Cash,0
1270,2021-12-28,Jason's Computer,gift,none,0,530.9 - Household,0.00,200.00,215,Cash,0
1271,2021-12-31,Krien Pharm,Diabetes stuff,none,0,101.2 - Western State Bank - Checking,0.00,15.00,216,Cash,0
1272,2021-12-31,Krien Pharm,Diabetes stuff,none,0,530.3 - Medical Exps,15.00,0.00,216,Cash,0
1275,2022-01-03,social security,ss,none,0,101.2 - Western State Bank - Checking,997.00,0.00,218,Cash,0
1276,2022-01-03,social security,ss,none,0,410.0 - Social Security pmnt,0.00,997.00,218,Cash,0
1277,2021-12-15,Thrive Mkt,food,none,0,101.2 - Western State Bank - Checking,0.00,26.17,207,Cash,0
1278,2021-12-15,Thrive Mkt,food,none,0,101.0 - Cash Drawer,26.17,0.00,207,Cash,0
1279,2021-12-20,SWTOR,starwars - paypal,none,0,101.2 - Western State Bank - Checking,0.00,16.41,210,Cash,0
1280,2021-12-20,SWTOR,starwars - paypal,none,0,530.9 - Household,16.41,0.00,210,Cash,0
1281,2022-01-20,Taylor and Franics,books -,none,0,101.2 - Western State Bank - Checking,0.00,26.36,209,Cash,0
1282,2022-01-20,Taylor and Franics,books -,none,0,530.9 - Household,26.36,0.00,209,Cash,0
1283,2021-12-15,Aetna Health Ins,Aetna reimburse,none,0,530.3 - Medical Exps,0.00,17.00,16,General,0
1284,2021-12-15,Aetna Health Ins,Aetna reimburse,none,0,530.9 - Household,17.00,0.00,16,General,0
1285,2022-01-06,,Edit Inv Item - Melissa infusion/jojo,none,0,120.0 - Inventory,11.70,0.00,239,Inventory,0
1286,2022-01-06,,Edit Inv Item - Melissa infusion/jojo,none,0,400.3 - Inventory Adj,0.00,11.70,239,Inventory,0
1287,2021-12-06,Bank West,Loan mtg,none,0,101.2 - Western State Bank - Checking,0.00,350.00,201,Cash,0
1288,2021-12-06,Bank West,Loan mtg,none,0,230.1 - BankWest Mtg Loan,700.00,0.00,201,Cash,0
1289,2021-12-06,Bank West,jason - rent pmnt,none,0,420.1 - Rent Income,0.00,350.00,201,Cash,0
1335,2021-12-30,Bank West,escrow bal per bank 6/1,none,0,130.1 - Escrow fund Mtg,2814.99,0.00,17,General,0
1336,2021-12-30,Bank West,escrow bal per bank 6/1,none,0,130.1 - Escrow fund Mtg,0.00,312.34,17,General,0
1337,2021-12-30,Bank West,escrow pmnt june-dec,none,0,130.1 - Escrow fund Mtg,2194.43,0.00,17,General,0
1338,2021-12-30,Bank West,escrow pmnt june-dec,none,0,230.1 - BankWest Mtg Loan,312.34,0.00,17,General,0
1339,2021-12-30,Bank West,escrow pmnt june-dec,none,0,230.1 - BankWest Mtg Loan,0.00,2194.43,17,General,0
1340,2021-12-30,Bank West,escrow dispurs,none,0,130.1 - Escrow fund Mtg,0.00,3970.81,17,General,0
1341,2021-12-30,Bank West,homeowners ins,none,0,530.9 - Household,1576.08,0.00,17,General,0
1342,2021-12-30,Bank West,taxes,none,0,530.9 - Household,2394.73,0.00,17,General,0
1343,2021-12-30,Bank West,interest on loan,none,0,530.1 - Interest Exp,576.69,0.00,17,General,0
1344,2021-12-30,Bank West,escrow bal per bank 6/1,none,0,300.1 - Pre period adjustments,0.00,2814.99,17,General,0
1345,2021-12-30,Bank West,interest on loan,none,0,230.1 - BankWest Mtg Loan,0.00,576.69,17,General,0
1348,2022-01-08,jedwards,Purchasing Receipt W01165269.,none,0,120.0 - Inventory,230.51,0.00,35,Purchasing,0
1349,2022-01-08,jedwards,Purchasing Receipt,none,0,101.2 - Western State Bank - Checking,0.00,230.51,35,Purchasing,0
1350,2022-01-03,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,45.70,219,Cash,0
1351,2022-01-03,St Francis Supers,food,none,0,530.4 - Food Exp,45.70,0.00,219,Cash,0
1352,2022-01-03,Western State Bank,transfer,none,0,101.2 - Western State Bank - Checking,0.00,56.00,220,Cash,0
1353,2022-01-03,Western State Bank,transfer,none,0,101.3 - Western St Bank - Savings,56.00,0.00,220,Cash,0
1359,2022-01-05,Aetna Health Ins,health ins,none,0,101.2 - Western State Bank - Checking,0.00,110.12,222,Cash,0
1360,2022-01-05,Aetna Health Ins,health ins,none,0,530.3 - Medical Exps,110.12,0.00,222,Cash,0
1361,2022-01-10,fundraiser,donation,none,0,101.2 - Western State Bank - Checking,0.00,20.00,223,Cash,0
1362,2022-01-10,fundraiser,donation,none,0,530.9 - Household,20.00,0.00,223,Cash,0
1363,2022-01-10,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,37.13,224,Cash,0
1364,2022-01-10,St Francis Supers,food,none,0,530.4 - Food Exp,37.13,0.00,224,Cash,0
1365,2022-01-03,Western State Bank,fee,none,0,101.2 - Western State Bank - Checking,0.00,3.50,225,Cash,0
1366,2022-01-03,Western State Bank,fee,none,0,530.9 - Household,3.50,0.00,225,Cash,0
1367,2021-12-20,Taylor & Francis,online book - Jung,none,0,101.2 - Western State Bank - Checking,0.00,26.36,226,Cash,0
1368,2021-12-20,Taylor & Francis,online book - Jung,none,0,530.9 - Household,26.36,0.00,226,Cash,0
1371,2021-12-20,welcare,prescription ins,none,0,101.2 - Western State Bank - Checking,0.00,39.40,227,Cash,0
1372,2021-12-20,welcare,prescription ins,none,0,530.3 - Medical Exps,39.40,0.00,227,Cash,0
1373,2021-06-02,Janet,Sales Receipt,Cash,0,101.0 - Cash Drawer,7.67,0.00,32,Sales,0
1374,2021-06-02,Janet,Sales Receipt,Cash,0,400.1 - Revenue,0.00,7.67,32,Sales,0
1375,2021-06-02,Janet,Sales Receipt,Cash,0,120.0 - Inventory,0.00,3.00,32,Sales,0
1376,2021-06-02,Janet,Sales Receipt,Cash,0,400.6 - Inventory COS,3.00,0.00,32,Sales,0
1377,2022-01-10,Star Expos,Sales Receipt,none,0,110.0 - Account Receivables,157.50,0.00,64,Sales,0
1378,2022-01-10,Star Expos,Sales Receipt,none,0,400.1 - Revenue,0.00,210.00,64,Sales,0
1379,2022-01-10,Star Expos,Sales Receipt,none,0,400.5 - Discounts,52.50,0.00,64,Sales,0
1380,2022-01-10,Star Expos,Sales Receipt,none,0,120.0 - Inventory,0.00,56.39,64,Sales,0
1381,2022-01-10,Star Expos,Sales Receipt,none,0,400.6 - Inventory COS,56.39,0.00,64,Sales,0
1382,2022-01-10,,Add Inv Item - Melissa dry,none,0,120.0 - Inventory,0.19,0.00,240,Inventory,0
1383,2022-01-10,,Add Inv Item - Melissa dry,none,0,400.3 - Inventory Adj,0.00,0.19,240,Inventory,0
1384,2022-01-04,Bank West,Loan mtg,none,0,101.2 - Western State Bank - Checking,0.00,350.00,221,Cash,0
1385,2022-01-04,Bank West,Loan mtg,none,0,230.1 - BankWest Mtg Loan,700.00,0.00,221,Cash,0
1386,2022-01-04,Bank West,jason - rent pmnt,none,0,420.1 - Rent Income,0.00,350.00,221,Cash,0
,,,,,,,,,,,
Totals,,,,,,,,,,,
Account Number,Account Name,Debit Amount,Credit Amount,Total,,,,,,,
101.0,Cash Drawer,1462.37,1067.42,394.95,,,,,,,
101.1,Petty Cash,551.42,551.42,5.6843418860808E-14,,,,,,,
101.2,Western State Bank - Checking,11136.89,10866.2,270.69,,,,,,,
101.3,Western St Bank - Savings,1866.92,1500,366.92,,,,,,,
101.4,Fund test - Funds Account,,,,,,,,,,
110.0,Account Receivables,1799.75,323,1476.75,,,,,,,
120.0,Inventory,5141.14,2295.92,2845.22,,,,,,,
130.0,411 E Washington,50000,0,50000,,,,,,,
130.1,Escrow fund Mtg,5009.42,4283.15,726.27,,,,,,,
200.0,Sales Tax Payable,,,,,,,,,,
210.0,Accounts Payable,230.78,230.78,0,,,,,,,
210.1,Credit card test - Credit Card,,,,,,,,,,
220.0,Labor Production,0,74.25,74.25,,,,,,,
230.1,BankWest Mtg Loan,5912.34,31785.34,25873,,,,,,,
300.0,Owners Capital,,,,,,,,,,
300.1,Pre period adjustments,49943.13,58482.9,8539.77,,,,,,,
380.0,Net Income,,,,,,,,,,
399.9,Retained Earnings,,,,,,,,,,
400.1,Revenue,0,2451.67,2451.67,,,,,,,
400.2,Shipping COS,69.26,5,-64.26,,,,,,,
400.3,Inventory Adj,683.27,20637.77,19954.5,,,,,,,
400.4,Fees Revenue,,,,,,,,,,
400.5,Discounts,332.5,2,-330.5,,,,,,,
400.6,Inventory COS,698.02,0,-698.02,,,,,,,
400.7,Fees COS,127.95,0,-127.95,,,,,,,
400.8,Taxes COS,,,,,,,,,,
410.0,Social Security pmnt,0,7675,7675,,,,,,,
420.1,Rent Income,0,2800,2800,,,,,,,
420.2,Bonnie Income,0,228.56,228.56,,,,,,,
500.0,Rent Expense,,,,,,,,,,
530.1,Interest Exp,576.69,0,576.69,,,,,,,
530.2,Gas,20.01,0,20.01,,,,,,,
530.3,Medical Exps,2241.31,76.08,2165.23,,,,,,,
530.4,Food Exp,82.83,0,82.83,,,,,,,
530.5,Games,,,,,,,,,,
530.9,Household,7650.46,200,7450.46,,,,,,,
